ensembl_gene_id	Gene	log2FC	padj	gene_biotype
ENSG00000100479	POLE2	-4.44e-01	3.51e-01	protein_coding
ENSG00000233901	LINC01503	-2.08e-01	6.92e-01	lncRNA
ENSG00000171861	MRM3	-6.08e-02	9.70e-01	protein_coding
ENSG00000107249	GLIS3	-6.60e-01	7.61e-03	protein_coding
ENSG00000178409	BEND3	-1.63e-01	7.50e-01	protein_coding
ENSG00000121236	TRIM6	 2.41e-01	7.18e-01	protein_coding
ENSG00000197380	DACT3	 1.06e-01	9.54e-01	protein_coding
ENSG00000103275	UBE2I	-1.13e-01	8.52e-01	protein_coding
ENSG00000132670	PTPRA	 2.79e-02	9.80e-01	protein_coding
ENSG00000105193	RPS16	-7.00e-01	1.11e-05	protein_coding
ENSG00000075826	SEC31B	 7.15e-01	1.93e-01	protein_coding
ENSG00000099204	ABLIM1	 1.25e-01	9.45e-01	protein_coding
ENSG00000100934	SEC23A	 3.01e-01	5.49e-01	protein_coding
ENSG00000250506	CDK3	-7.88e-02	9.70e-01	protein_coding
ENSG00000164494	PDSS2	-2.77e-01	4.42e-01	protein_coding
ENSG00000095951	HIVEP1	-7.06e-03	9.96e-01	protein_coding
ENSG00000257949	TEN1	-4.83e-01	3.16e-01	protein_coding
ENSG00000148572	NRBF2	-1.11e-01	9.56e-01	protein_coding
ENSG00000177045	SIX5	-4.98e-02	9.67e-01	protein_coding
ENSG00000186575	NF2	 2.07e-01	6.06e-01	protein_coding
ENSG00000138802	SEC24B	-3.44e-01	5.05e-01	protein_coding
ENSG00000238142	BX284668.5	-8.45e-01	1.50e-02	lncRNA
ENSG00000229896	AL157373.2	-5.24e-01	2.23e-01	lncRNA
ENSG00000157020	SEC13	-1.58e-01	9.08e-01	protein_coding
ENSG00000185800	DMWD	 1.91e-01	5.91e-01	protein_coding
ENSG00000058453	CROCC	 6.51e-01	7.16e-02	protein_coding
ENSG00000161558	TMEM143	 4.35e-01	1.01e-01	protein_coding
ENSG00000271503	CCL5	-2.50e-01	8.57e-01	protein_coding
ENSG00000113643	RARS	-5.71e-01	5.25e-02	protein_coding
ENSG00000161533	ACOX1	 2.43e-02	9.88e-01	protein_coding
ENSG00000227097	RPS28P7	-4.52e-01	4.11e-01	processed_pseudogene
ENSG00000155265	GOLGA7B	-2.31e-01	8.57e-01	protein_coding
ENSG00000226752	CUTALP	 2.97e-01	7.79e-01	transcribed_unitary_pseudogene
ENSG00000164056	SPRY1	 1.06e-01	9.62e-01	protein_coding
ENSG00000116771	AGMAT	-2.76e-01	8.15e-01	protein_coding
ENSG00000095261	PSMD5	-6.71e-02	9.41e-01	protein_coding
ENSG00000117245	KIF17	-1.65e-01	9.29e-01	protein_coding
ENSG00000215305	VPS16	 9.07e-02	8.91e-01	protein_coding
ENSG00000203760	CENPW	-6.54e-01	1.48e-01	protein_coding
ENSG00000266970	AC061992.1	-4.98e-01	2.99e-01	lncRNA
ENSG00000021355	SERPINB1	-6.75e-06	1.00e+00	protein_coding
ENSG00000156304	SCAF4	 1.15e-01	9.48e-01	protein_coding
ENSG00000132510	KDM6B	-7.23e-02	9.77e-01	protein_coding
ENSG00000174442	ZWILCH	-2.98e-02	9.90e-01	protein_coding
ENSG00000188994	ZNF292	-6.07e-01	1.63e-01	protein_coding
ENSG00000276550	HERC2P2	 9.58e-01	9.92e-05	transcribed_unprocessed_pseudogene
ENSG00000163577	EIF5A2	-1.66e-01	9.18e-01	protein_coding
ENSG00000119139	TJP2	 1.23e-01	9.12e-01	protein_coding
ENSG00000105576	TNPO2	 4.45e-01	1.40e-02	protein_coding
ENSG00000122034	GTF3A	-1.91e-01	8.81e-01	protein_coding
ENSG00000134815	DHX34	 2.16e-01	8.46e-01	protein_coding
ENSG00000103342	GSPT1	 7.89e-04	9.99e-01	protein_coding
ENSG00000277363	SRCIN1	 2.03e-02	9.92e-01	protein_coding
ENSG00000101191	DIDO1	 2.06e-01	7.33e-01	protein_coding
ENSG00000258659	TRIM34	 1.49e-01	9.29e-01	protein_coding
ENSG00000175093	SPSB4	 1.55e-01	8.77e-01	protein_coding
ENSG00000183337	BCOR	 1.22e-01	9.41e-01	protein_coding
ENSG00000071539	TRIP13	 9.99e-02	9.17e-01	protein_coding
ENSG00000116138	DNAJC16	-1.57e-01	8.27e-01	protein_coding
ENSG00000103260	METRN	-2.28e-01	8.68e-01	protein_coding
ENSG00000167525	PROCA1	-2.75e-01	7.01e-01	protein_coding
ENSG00000101871	MID1	 3.09e-01	3.44e-01	protein_coding
ENSG00000101391	CDK5RAP1	 2.46e-02	9.90e-01	protein_coding
ENSG00000122033	MTIF3	 1.04e-01	9.67e-01	protein_coding
ENSG00000171988	JMJD1C	 2.23e-01	8.46e-01	protein_coding
ENSG00000146476	ARMT1	 1.37e-01	9.47e-01	protein_coding
ENSG00000182871	COL18A1	-3.06e-02	9.89e-01	protein_coding
ENSG00000132801	ZSWIM3	-1.38e-01	9.38e-01	protein_coding
ENSG00000137802	MAPKBP1	 8.07e-01	8.42e-04	protein_coding
ENSG00000168612	ZSWIM1	-1.21e-01	8.43e-01	protein_coding
ENSG00000138180	CEP55	 6.52e-02	9.79e-01	protein_coding
ENSG00000162341	TPCN2	 5.31e-01	1.09e-01	protein_coding
ENSG00000123908	AGO2	 3.39e-01	1.34e-01	protein_coding
ENSG00000184470	TXNRD2	-8.97e-02	9.69e-01	protein_coding
ENSG00000145414	NAF1	 4.87e-02	9.69e-01	protein_coding
ENSG00000174444	RPL4	-2.88e-01	2.22e-01	protein_coding
ENSG00000165389	SPTSSA	-2.54e-01	7.56e-01	protein_coding
ENSG00000138032	PPM1B	 1.30e-01	9.38e-01	protein_coding
ENSG00000159259	CHAF1B	-5.40e-02	9.57e-01	protein_coding
ENSG00000273199	AP000692.2	 3.33e-01	7.50e-01	lncRNA
ENSG00000159256	MORC3	-7.77e-01	3.45e-02	protein_coding
ENSG00000196116	TDRD7	-7.59e-03	9.96e-01	protein_coding
ENSG00000086289	EPDR1	 6.52e-02	9.66e-01	protein_coding
ENSG00000168067	MAP4K2	 2.46e-01	6.14e-01	protein_coding
ENSG00000204054	LINC00963	-1.16e-01	8.30e-01	lncRNA
ENSG00000129521	EGLN3	 6.03e-02	9.66e-01	protein_coding
ENSG00000169499	PLEKHA2	-1.15e-01	9.24e-01	protein_coding
ENSG00000126432	PRDX5	-5.84e-01	7.26e-03	protein_coding
ENSG00000033178	UBA6	 8.80e-02	9.70e-01	protein_coding
ENSG00000257135	ODC1-DT	 6.42e-02	9.79e-01	lncRNA
ENSG00000171552	BCL2L1	-2.25e-02	9.90e-01	protein_coding
ENSG00000136098	NEK3	 4.54e-01	5.09e-01	protein_coding
ENSG00000178935	ZNF552	 8.19e-03	9.94e-01	protein_coding
ENSG00000165476	REEP3	-3.67e-01	6.19e-01	protein_coding
ENSG00000272767	JMJD1C-AS1	 4.24e-02	9.84e-01	lncRNA
ENSG00000099889	ARVCF	 2.88e-01	6.71e-01	protein_coding
ENSG00000187037	GPR141	-1.15e-01	9.47e-01	protein_coding
ENSG00000008838	MED24	 5.43e-02	9.71e-01	protein_coding
ENSG00000198466	ZNF587	 1.09e-01	9.50e-01	protein_coding
ENSG00000073670	ADAM11	 4.16e-01	3.82e-01	protein_coding
ENSG00000124198	ARFGEF2	 2.63e-01	7.35e-01	protein_coding
ENSG00000083828	ZNF586	 1.65e-01	8.81e-01	protein_coding
ENSG00000100246	DNAL4	-3.74e-01	2.79e-01	protein_coding
ENSG00000238058	AL355574.1	 5.90e-02	9.79e-01	lncRNA
ENSG00000157014	TATDN2	 2.62e-02	9.89e-01	protein_coding
ENSG00000147416	ATP6V1B2	-9.87e-02	9.43e-01	protein_coding
ENSG00000099812	MISP	 1.42e-01	9.23e-01	protein_coding
ENSG00000188396	TCTEX1D4	-7.19e-02	9.75e-01	protein_coding
ENSG00000272473	AC006273.1	-2.40e-01	7.52e-01	lncRNA
ENSG00000123159	GIPC1	-4.60e-02	9.82e-01	protein_coding
ENSG00000148925	BTBD10	-1.11e-01	9.34e-01	protein_coding
ENSG00000130560	UBAC1	-1.19e-01	9.24e-01	protein_coding
ENSG00000267530	LINC01836	 1.52e-01	8.72e-01	lncRNA
ENSG00000106638	TBL2	 2.60e-01	7.12e-01	protein_coding
ENSG00000112972	HMGCS1	 2.41e-01	8.01e-01	protein_coding
ENSG00000140575	IQGAP1	 1.33e-01	9.52e-01	protein_coding
ENSG00000100226	GTPBP1	 5.27e-01	1.98e-04	protein_coding
ENSG00000261189	AL031058.1	-2.82e-01	6.92e-01	lncRNA
ENSG00000140543	DET1	-7.04e-02	9.71e-01	protein_coding
ENSG00000269343	ZNF587B	 1.68e-01	8.65e-01	protein_coding
ENSG00000173846	PLK3	 1.98e-01	7.75e-01	protein_coding
ENSG00000176209	SMIM19	 5.87e-01	9.47e-02	protein_coding
ENSG00000154781	CCDC174	 4.06e-01	4.09e-01	protein_coding
ENSG00000272716	AL121658.1	 2.20e-01	8.82e-01	lncRNA
ENSG00000279443	AL513497.1	 1.24e-01	9.52e-01	TEC
ENSG00000118579	MED28	 1.31e-01	9.47e-01	protein_coding
ENSG00000181991	MRPS11	-4.83e-01	2.18e-01	protein_coding
ENSG00000138246	DNAJC13	 3.93e-01	6.65e-01	protein_coding
ENSG00000148411	NACC2	 1.61e-01	7.84e-01	protein_coding
ENSG00000105568	PPP2R1A	 1.14e-02	9.94e-01	protein_coding
ENSG00000273604	EPOP	 2.50e-02	9.79e-01	protein_coding
ENSG00000280303	ERICD	-2.29e-02	9.91e-01	lncRNA
ENSG00000085117	CD82	-1.17e-01	9.59e-01	protein_coding
ENSG00000104154	SLC30A4	 3.49e-02	9.89e-01	protein_coding
ENSG00000180098	TRNAU1AP	-1.96e-01	7.91e-01	protein_coding
ENSG00000168575	SLC20A2	 1.24e-01	8.47e-01	protein_coding
ENSG00000276850	AC245041.2	-1.14e-01	9.35e-01	lncRNA
ENSG00000279217	Z95114.1	 5.36e-01	4.33e-01	lncRNA
ENSG00000259494	MRPL46	-5.25e-01	1.80e-01	protein_coding
ENSG00000214021	TTLL3	 2.93e-01	7.65e-01	protein_coding
ENSG00000275023	MLLT6	 4.72e-01	4.46e-02	protein_coding
ENSG00000049089	COL9A2	-1.17e-02	9.93e-01	protein_coding
ENSG00000183891	TTC32	-1.27e-01	9.27e-01	protein_coding
ENSG00000100983	GSS	-1.44e-01	9.17e-01	protein_coding
ENSG00000162004	CCDC78	 2.56e-01	7.17e-01	protein_coding
ENSG00000125656	CLPP	-1.94e-01	8.45e-01	protein_coding
ENSG00000168071	CCDC88B	-4.66e-01	1.91e-01	protein_coding
ENSG00000146072	TNFRSF21	-6.27e-02	9.39e-01	protein_coding
ENSG00000275532	AC006449.2	 2.12e-01	8.97e-01	lncRNA
ENSG00000136937	NCBP1	 9.71e-02	9.62e-01	protein_coding
ENSG00000277969	AC006449.6	-8.15e-03	9.93e-01	lncRNA
ENSG00000136925	TSTD2	 4.21e-01	3.83e-01	protein_coding
ENSG00000126261	UBA2	-4.53e-03	9.97e-01	protein_coding
ENSG00000137563	GGH	-1.63e-02	9.92e-01	protein_coding
ENSG00000008283	CYB561	 6.56e-01	1.09e-02	protein_coding
ENSG00000100979	PLTP	-2.01e-01	8.34e-01	protein_coding
ENSG00000116212	LRRC42	-2.44e-01	6.13e-01	protein_coding
ENSG00000109332	UBE2D3	 1.75e-02	9.89e-01	protein_coding
ENSG00000124257	NEURL2	 2.57e-01	7.03e-01	protein_coding
ENSG00000103254	FAM173A	-3.14e-01	6.46e-01	protein_coding
ENSG00000197989	SNHG12	 3.89e-01	6.18e-02	lncRNA
ENSG00000095303	PTGS1	-7.16e-02	9.74e-01	protein_coding
ENSG00000141480	ARRB2	-6.50e-03	9.93e-01	protein_coding
ENSG00000165283	STOML2	-3.09e-01	7.01e-01	protein_coding
ENSG00000137145	DENND4C	 5.00e-01	3.75e-01	protein_coding
ENSG00000120137	PANK3	 2.89e-02	9.88e-01	protein_coding
ENSG00000163257	DCAF16	-2.42e-01	4.77e-01	protein_coding
ENSG00000101193	GID8	 9.27e-03	9.92e-01	protein_coding
ENSG00000130731	METTL26	-3.47e-01	6.03e-01	protein_coding
ENSG00000260193	AL138781.1	-7.92e-02	9.69e-01	lncRNA
ENSG00000238227	TMEM250	 1.71e-01	8.72e-01	protein_coding
ENSG00000136842	TMOD1	-1.06e-01	9.03e-01	protein_coding
ENSG00000233913	RPL10P9	-6.03e-01	2.16e-02	processed_pseudogene
ENSG00000113721	PDGFRB	 1.91e-01	8.16e-01	protein_coding
ENSG00000100242	SUN2	 3.16e-01	3.61e-01	protein_coding
ENSG00000024048	UBR2	 5.96e-01	2.16e-01	protein_coding
ENSG00000196235	SUPT5H	 1.87e-01	7.18e-01	protein_coding
ENSG00000163508	EOMES	-3.20e-02	9.90e-01	protein_coding
ENSG00000272221	AL645933.2	-4.68e-01	3.99e-01	lncRNA
ENSG00000112320	SOBP	 4.35e-01	2.87e-01	protein_coding
ENSG00000182541	LIMK2	 6.36e-02	9.66e-01	protein_coding
ENSG00000112118	MCM3	 7.35e-02	9.29e-01	protein_coding
ENSG00000136935	GOLGA1	 2.54e-01	7.08e-01	protein_coding
ENSG00000241553	ARPC4	-2.08e-01	8.53e-01	protein_coding
ENSG00000103245	CIAO3	 1.61e-01	8.83e-01	protein_coding
ENSG00000272168	CASC15	-4.23e-01	3.16e-01	lncRNA
ENSG00000138078	PREPL	 1.74e-01	9.12e-01	protein_coding
ENSG00000064601	CTSA	-5.15e-02	9.77e-01	protein_coding
ENSG00000129518	EAPP	-2.13e-01	8.06e-01	protein_coding
ENSG00000055211	GINM1	-1.77e-01	8.85e-01	protein_coding
ENSG00000204520	MICA	-1.24e-01	9.35e-01	protein_coding
ENSG00000223756	TSSC2	 2.05e-02	9.92e-01	transcribed_unprocessed_pseudogene
ENSG00000187091	PLCD1	 2.76e-02	9.90e-01	protein_coding
ENSG00000198087	CD2AP	 6.52e-01	1.49e-01	protein_coding
ENSG00000206337	HCP5	-1.97e-01	5.64e-01	lncRNA
ENSG00000131437	KIF3A	 7.92e-01	1.14e-01	protein_coding
ENSG00000154001	PPP2R5E	 1.60e-01	9.03e-01	protein_coding
ENSG00000144741	SLC25A26	-3.28e-01	4.31e-01	protein_coding
ENSG00000250151	ARPC4-TTLL3	-7.48e-02	9.77e-01	protein_coding
ENSG00000148335	NTMT1	-2.46e-01	8.01e-01	protein_coding
ENSG00000087157	PGS1	 9.96e-02	9.29e-01	protein_coding
ENSG00000175348	TMEM9B	-1.90e-01	8.01e-01	protein_coding
ENSG00000173611	SCAI	 2.11e-01	8.69e-01	protein_coding
ENSG00000266053	NDUFV2-AS1	 8.55e-02	9.70e-01	lncRNA
ENSG00000178127	NDUFV2	-4.27e-01	2.42e-02	protein_coding
ENSG00000165060	FXN	-3.57e-01	5.17e-01	protein_coding
ENSG00000070367	EXOC5	 2.76e-01	7.37e-01	protein_coding
ENSG00000145725	PPIP5K2	 6.63e-01	2.40e-01	protein_coding
ENSG00000166788	SAAL1	-5.36e-02	9.74e-01	protein_coding
ENSG00000141376	BCAS3	-4.73e-02	9.69e-01	protein_coding
ENSG00000152749	GPR180	-1.21e-01	9.31e-01	protein_coding
ENSG00000112130	RNF8	-7.55e-02	9.66e-01	protein_coding
ENSG00000254860	TMEM9B-AS1	 6.76e-01	1.22e-01	lncRNA
ENSG00000103253	HAGHL	-1.82e-01	8.81e-01	protein_coding
ENSG00000148331	ASB6	 1.56e-01	8.47e-01	protein_coding
ENSG00000168806	LCMT2	 2.02e-02	9.90e-01	protein_coding
ENSG00000125731	SH2D3A	 2.00e-01	8.34e-01	protein_coding
ENSG00000182963	GJC1	-5.46e-03	9.96e-01	protein_coding
ENSG00000176994	SMCR8	 1.57e-01	9.03e-01	protein_coding
ENSG00000165124	SVEP1	 8.88e-02	9.69e-01	protein_coding
ENSG00000176974	SHMT1	-1.60e-02	9.92e-01	protein_coding
ENSG00000053770	AP5M1	-3.69e-02	9.87e-01	protein_coding
ENSG00000171148	TADA3	-1.62e-01	8.91e-01	protein_coding
ENSG00000148082	SHC3	-3.25e-01	7.65e-01	protein_coding
ENSG00000145833	DDX46	 2.62e-01	8.33e-01	protein_coding
ENSG00000165487	MICU2	 1.56e-01	9.35e-01	protein_coding
ENSG00000186625	KATNA1	 1.59e-01	8.91e-01	protein_coding
ENSG00000172590	MRPL52	-7.38e-01	3.43e-02	protein_coding
ENSG00000187775	DNAH17	 4.55e-01	5.76e-01	protein_coding
ENSG00000101745	ANKRD12	 5.84e-02	9.80e-01	protein_coding
ENSG00000061337	LZTS1	 5.70e-01	3.81e-01	protein_coding
ENSG00000115761	NOL10	 2.33e-02	9.90e-01	protein_coding
ENSG00000152683	SLC30A6	-3.02e-01	7.05e-01	protein_coding
ENSG00000099797	TECR	-2.17e-01	2.35e-01	protein_coding
ENSG00000123975	CKS2	-5.40e-01	4.11e-01	protein_coding
ENSG00000172366	MCRIP2	-3.69e-01	2.48e-01	protein_coding
ENSG00000181904	C5orf24	 4.39e-02	9.71e-01	protein_coding
ENSG00000144749	LRIG1	 1.30e-01	9.17e-01	protein_coding
ENSG00000167680	SEMA6B	 2.01e-01	8.91e-01	protein_coding
ENSG00000177406	AC021054.1	-5.38e-02	9.70e-01	lncRNA
ENSG00000119314	PTBP3	-8.28e-02	9.65e-01	protein_coding
ENSG00000169490	TM2D2	-1.54e-01	8.89e-01	protein_coding
ENSG00000169764	UGP2	 7.14e-02	9.66e-01	protein_coding
ENSG00000133961	NUMB	 2.95e-01	7.12e-01	protein_coding
ENSG00000134072	CAMK1	-2.11e-01	8.60e-01	protein_coding
ENSG00000141034	GID4	-5.03e-01	1.13e-01	protein_coding
ENSG00000171840	NINJ2	-7.71e-02	9.53e-01	protein_coding
ENSG00000269937	AC093525.7	 2.86e-01	8.15e-01	lncRNA
ENSG00000164543	STK17A	 2.43e-01	7.60e-01	protein_coding
ENSG00000123144	TRIR	-6.77e-01	1.22e-05	protein_coding
ENSG00000115286	NDUFS7	-3.06e-01	6.35e-01	protein_coding
ENSG00000267432	DNAH17-AS1	 3.58e-01	7.22e-01	lncRNA
ENSG00000108828	VAT1	-1.20e-01	8.60e-01	protein_coding
ENSG00000113593	PPWD1	 2.37e-01	8.43e-01	protein_coding
ENSG00000228201	AL022341.1	 2.18e-01	8.88e-01	lncRNA
ENSG00000130270	ATP8B3	 2.97e-01	5.49e-01	protein_coding
ENSG00000112186	CAP2	 7.60e-02	9.69e-01	protein_coding
ENSG00000131475	VPS25	-4.55e-01	4.14e-01	protein_coding
ENSG00000137076	TLN1	 2.86e-01	4.01e-01	protein_coding
ENSG00000115355	CCDC88A	 4.21e-01	5.86e-01	protein_coding
ENSG00000157557	ETS2	 2.09e-01	5.21e-01	protein_coding
ENSG00000136243	NUPL2	 1.36e-01	9.12e-01	protein_coding
ENSG00000114209	PDCD10	-1.31e-01	9.43e-01	protein_coding
ENSG00000147854	UHRF2	 4.59e-03	9.97e-01	protein_coding
ENSG00000119403	PHF19	-3.01e-01	6.77e-01	protein_coding
ENSG00000044446	PHKA2	 5.83e-02	9.66e-01	protein_coding
ENSG00000182224	CYB5D1	 7.30e-02	9.50e-01	protein_coding
ENSG00000106603	COA1	-5.40e-01	1.42e-01	protein_coding
ENSG00000100354	TNRC6B	 2.89e-01	7.12e-01	protein_coding
ENSG00000280046	AC104581.4	 6.98e-02	9.74e-01	TEC
ENSG00000149243	KLHL35	 5.24e-02	9.79e-01	protein_coding
ENSG00000214076	CPSF1P1	 2.54e-01	7.12e-01	transcribed_processed_pseudogene
ENSG00000125843	AP5S1	 1.64e-01	7.96e-01	protein_coding
ENSG00000164916	FOXK1	-1.88e-03	9.98e-01	protein_coding
ENSG00000242082	SLC5A4-AS1	-2.63e-01	8.19e-01	lncRNA
ENSG00000070610	GBA2	 4.83e-01	7.01e-04	protein_coding
ENSG00000101400	SNTA1	-1.74e-01	8.65e-01	protein_coding
ENSG00000161395	PGAP3	 1.88e-01	6.65e-01	protein_coding
ENSG00000105438	KDELR1	-1.64e-01	3.72e-01	protein_coding
ENSG00000165895	ARHGAP42	 4.63e-01	5.61e-01	protein_coding
ENSG00000248015	AC005329.1	 2.02e-01	8.77e-01	lncRNA
ENSG00000248049	UBA6-AS1	 1.02e-01	9.54e-01	lncRNA
ENSG00000107175	CREB3	-2.50e-01	7.93e-01	protein_coding
ENSG00000139687	RB1	 1.40e-01	9.43e-01	protein_coding
ENSG00000267280	TBX2-AS1	 6.23e-02	9.78e-01	lncRNA
ENSG00000117859	OSBPL9	 9.52e-02	9.56e-01	protein_coding
ENSG00000250899	AC125807.2	 8.70e-02	9.58e-01	lncRNA
ENSG00000189410	SH2D5	 2.52e-01	7.05e-01	protein_coding
ENSG00000121068	TBX2	-2.24e-02	9.90e-01	protein_coding
ENSG00000132002	DNAJB1	-3.01e-02	9.89e-01	protein_coding
ENSG00000222009	BTBD19	 1.28e-01	9.53e-01	protein_coding
ENSG00000011105	TSPAN9	-2.62e-01	7.56e-01	protein_coding
ENSG00000197601	FAR1	 4.16e-01	5.31e-01	protein_coding
ENSG00000105464	GRIN2D	-2.95e-02	9.88e-01	protein_coding
ENSG00000198498	TMA16	 5.46e-03	9.97e-01	protein_coding
ENSG00000137502	RAB30	 2.88e-01	5.33e-01	protein_coding
ENSG00000096696	DSP	 7.72e-02	9.73e-01	protein_coding
ENSG00000175274	TP53I11	-1.58e-01	7.86e-01	protein_coding
ENSG00000105676	ARMC6	 7.42e-02	9.73e-01	protein_coding
ENSG00000046647	GEMIN8	-2.77e-01	5.06e-01	protein_coding
ENSG00000277972	CISD3	-5.99e-01	1.15e-01	protein_coding
ENSG00000117425	PTCH2	 8.47e-01	7.28e-02	protein_coding
ENSG00000088888	MAVS	 1.56e-01	8.50e-01	protein_coding
ENSG00000277182	AC006449.5	 6.82e-02	9.69e-01	lncRNA
ENSG00000278921	EPB41L4A-DT	-1.90e-01	8.77e-01	lncRNA
ENSG00000114026	OGG1	-9.75e-02	9.43e-01	protein_coding
ENSG00000196214	ZNF766	-3.55e-01	7.16e-01	protein_coding
ENSG00000145604	SKP2	 4.68e-02	9.77e-01	protein_coding
ENSG00000136161	RCBTB2	-2.15e-02	9.93e-01	protein_coding
ENSG00000140992	PDPK1	-6.38e-03	9.95e-01	protein_coding
ENSG00000118705	RPN2	-3.63e-02	9.84e-01	protein_coding
ENSG00000070444	MNT	 2.05e-01	8.47e-01	protein_coding
ENSG00000112658	SRF	 1.50e-01	8.06e-01	protein_coding
ENSG00000117408	IPO13	 1.13e-01	8.76e-01	protein_coding
ENSG00000156990	RPUSD3	-2.71e-01	6.98e-01	protein_coding
ENSG00000099956	SMARCB1	-1.45e-01	9.24e-01	protein_coding
ENSG00000277258	PCGF2	-1.28e-01	9.03e-01	protein_coding
ENSG00000105447	GRWD1	 2.12e-01	8.57e-01	protein_coding
ENSG00000141384	TAF4B	 4.09e-01	1.07e-01	protein_coding
ENSG00000206149	HERC2P9	 3.85e-01	4.09e-01	transcribed_unprocessed_pseudogene
ENSG00000064607	SUGP2	 3.03e-01	2.51e-01	protein_coding
ENSG00000214922	HLA-F-AS1	 1.80e-01	9.12e-01	lncRNA
ENSG00000155304	HSPA13	-2.17e-01	8.44e-01	protein_coding
ENSG00000278540	ACACA	 3.48e-02	9.79e-01	protein_coding
ENSG00000212766	EWSAT1	-3.09e-01	6.65e-01	lncRNA
ENSG00000172927	MYEOV	-1.17e-01	9.16e-01	protein_coding
ENSG00000099958	DERL3	-3.06e-01	3.78e-01	protein_coding
ENSG00000138604	GLCE	-3.14e-01	4.39e-01	protein_coding
ENSG00000170004	CHD3	 1.47e-01	8.91e-01	protein_coding
ENSG00000204304	PBX2	-7.46e-02	8.83e-01	protein_coding
ENSG00000141736	ERBB2	 1.85e-01	6.60e-01	protein_coding
ENSG00000160216	AGPAT3	 1.40e-01	8.17e-01	protein_coding
ENSG00000105443	CYTH2	 1.22e-01	8.26e-01	protein_coding
ENSG00000166024	R3HCC1L	-3.73e-02	9.89e-01	protein_coding
ENSG00000090989	EXOC1	 1.28e-02	9.94e-01	protein_coding
ENSG00000183011	NAA38	-1.01e+00	7.87e-05	protein_coding
ENSG00000204642	HLA-F	 1.60e-01	9.25e-01	protein_coding
ENSG00000182324	KCNJ14	 3.06e-01	7.90e-01	protein_coding
ENSG00000151458	ANKRD50	 1.75e-01	9.25e-01	protein_coding
ENSG00000109805	NCAPG	 4.22e-01	5.14e-01	protein_coding
ENSG00000124207	CSE1L	-8.18e-02	9.64e-01	protein_coding
ENSG00000137509	PRCP	-1.05e+00	4.60e-03	protein_coding
ENSG00000129515	SNX6	-8.46e-02	9.43e-01	protein_coding
ENSG00000131023	LATS1	 1.92e-01	8.98e-01	protein_coding
ENSG00000118965	WDR35	 1.69e-01	8.97e-01	protein_coding
ENSG00000141741	MIEN1	-5.88e-01	6.35e-04	protein_coding
ENSG00000167131	CCDC103	-2.98e-02	9.90e-01	protein_coding
ENSG00000151882	CCL28	-3.75e-02	9.89e-01	protein_coding
ENSG00000101353	MROH8	 7.04e-02	9.76e-01	protein_coding
ENSG00000176454	LPCAT4	 4.77e-03	9.95e-01	protein_coding
ENSG00000120694	HSPH1	 2.19e-01	8.46e-01	protein_coding
ENSG00000169246	NPIPB3	 3.99e-01	6.06e-01	protein_coding
ENSG00000226200	SGMS1-AS1	 2.28e-02	9.92e-01	lncRNA
ENSG00000066926	FECH	 5.38e-02	9.77e-01	protein_coding
ENSG00000258186	SLC7A5P2	 1.09e+00	4.38e-04	transcribed_processed_pseudogene
ENSG00000174227	PIGG	 3.74e-01	3.00e-01	protein_coding
ENSG00000176912	TYMSOS	-6.47e-01	6.03e-03	lncRNA
ENSG00000161921	CXCL16	-3.81e-02	9.69e-01	protein_coding
ENSG00000100319	ZMAT5	-5.40e-01	2.75e-02	protein_coding
ENSG00000242802	AP5Z1	 1.95e-01	8.56e-01	protein_coding
ENSG00000180747	SMG1P3	 1.45e+00	3.12e-15	transcribed_unprocessed_pseudogene
ENSG00000162244	RPL29	-8.00e-01	3.69e-05	protein_coding
ENSG00000165490	DDIAS	-7.47e-02	9.70e-01	protein_coding
ENSG00000198964	SGMS1	-3.65e-02	9.76e-01	protein_coding
ENSG00000172244	C5orf34	-5.57e-02	9.78e-01	protein_coding
ENSG00000125779	PANK2	 1.77e-01	7.45e-01	protein_coding
ENSG00000129250	KIF1C	 2.21e-01	7.16e-01	protein_coding
ENSG00000099817	POLR2E	-1.14e-01	9.56e-01	protein_coding
ENSG00000137868	STRA6	 1.62e-01	6.41e-01	protein_coding
ENSG00000164414	SLC35A1	 5.92e-03	9.97e-01	protein_coding
ENSG00000157106	SMG1	 6.76e-01	2.02e-02	protein_coding
ENSG00000141497	ZMYND15	-7.57e-02	9.69e-01	protein_coding
ENSG00000181104	F2R	-3.10e-02	9.86e-01	protein_coding
ENSG00000087510	TFAP2C	 4.77e-02	9.82e-01	protein_coding
ENSG00000198730	CTR9	-8.13e-02	9.74e-01	protein_coding
ENSG00000116922	C1orf109	 6.05e-02	9.69e-01	protein_coding
ENSG00000158169	FANCC	-8.46e-02	9.54e-01	protein_coding
ENSG00000161920	MED11	-4.95e-01	5.84e-02	protein_coding
ENSG00000179855	GIPC3	 1.26e-01	9.43e-01	protein_coding
ENSG00000230438	SERPINB9P1	-3.76e-02	9.89e-01	lncRNA
ENSG00000170365	SMAD1	 2.57e-01	8.19e-01	protein_coding
ENSG00000137414	FAM8A1	-9.95e-03	9.94e-01	protein_coding
ENSG00000234129	AC073529.1	-1.28e-01	9.40e-01	lncRNA
ENSG00000073150	PANX2	-1.43e-01	9.33e-01	protein_coding
ENSG00000186642	PDE2A	 1.09e-01	9.48e-01	protein_coding
